Age,Job,Marital Status,Education,Default,Housing Loan,Personal Loan,Contact Type,Month,Day of Week,Last Call Duration,Calls in this Campaign,Days passed after previous campaign,Calls in previous Campaign,Previous Campaign Outcome,Employment Variation Rate,Consumer Price Index,Consumer Confidence Index,Euribor 3M,Number of people employed
24,Services,Single,High school,No,No,No,Cellular,Apr,Tue,450,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1
55,Admin.,Single,High school,No,Yes,No,Cellular,Apr,Tue,461,2,999,1,Failure,-1.8,93.075,-47.1,1.423,5099.1
30,Admin.,Single,University degree,No,No,Yes,Cellular,Apr,Tue,505,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1
55,Admin.,Married,High school,No,No,No,Cellular,Apr,Tue,163,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1
42,Self-employed,Married,University degree,No,No,No,Cellular,Apr,Tue,133,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1
26,Unemployed,Single,University degree,No,Yes,No,Cellular,Apr,Tue,62,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1
26,Unemployed,Single,University degree,No,Yes,No,Cellular,Apr,Tue,184,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1
26,Unemployed,Single,University degree,No,Yes,No,Cellular,Apr,Tue,168,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1
28,Blue-collar,Single,University degree,No,Yes,No,Cellular,Apr,Tue,49,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1
35,Admin.,Married,University degree,No,No,No,Cellular,Apr,Tue,72,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1
44,Blue-collar,Married,Basic 6y,No,No,No,Cellular,Apr,Tue,314,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1
30,Admin.,Single,University degree,No,Yes,Yes,Cellular,Apr,Tue,178,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1
57,Technician,Married,Professional course,No,Yes,No,Cellular,Apr,Tue,232,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1
57,Technician,Married,Professional course,No,Yes,No,Cellular,Apr,Tue,324,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1
45,Blue-collar,Married,Basic 9y,Unknown,Yes,No,Cellular,Apr,Tue,252,5,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1
56,Management,Married,Basic 9y,Unknown,No,No,Cellular,Apr,Tue,584,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1
30,Admin.,Married,University degree,No,No,No,Cellular,Apr,Tue,161,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1
30,Admin.,Married,University degree,No,Yes,No,Cellular,Apr,Tue,496,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1
45,Blue-collar,Married,Basic 9y,Unknown,Yes,No,Cellular,Apr,Tue,95,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1
46,Blue-collar,Divorced,Basic 9y,No,No,No,Cellular,Apr,Tue,332,3,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1
30,Admin.,Married,University degree,No,Yes,Yes,Cellular,Apr,Tue,111,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1
39,Admin.,Married,University degree,No,Yes,Yes,Cellular,Apr,Tue,308,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1
71,Retired,Married,Basic 4y,No,No,No,Telephone,Apr,Tue,129,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1
25,Admin.,Single,University degree,No,No,No,Cellular,Apr,Tue,247,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1
42,Self-employed,Married,University degree,No,Yes,No,Cellular,Apr,Tue,216,1,999,1,Failure,-1.8,93.075,-47.1,1.423,5099.1
46,Technician,Married,Professional course,No,No,No,Cellular,Apr,Tue,279,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1
31,Blue-collar,Single,Unknown,No,No,No,Cellular,Apr,Tue,424,2,999,2,Failure,-1.8,93.075,-47.1,1.423,5099.1
34,Blue-collar,Single,High school,No,No,No,Cellular,Apr,Tue,259,2,999,2,Failure,-1.8,93.075,-47.1,1.423,5099.1
57,Admin.,Married,High school,No,Yes,No,Cellular,Apr,Tue,111,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1
33,Management,Married,University degree,Unknown,Yes,Yes,Cellular,Apr,Tue,258,8,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1
45,Admin.,Single,Basic 9y,No,Yes,Yes,Cellular,Apr,Tue,119,2,999,1,Failure,-1.8,93.075,-47.1,1.423,5099.1
36,Admin.,Married,University degree,No,No,No,Cellular,Apr,Tue,108,6,999,1,Failure,-1.8,93.075,-47.1,1.423,5099.1
45,Blue-collar,Married,Basic 9y,Unknown,Yes,No,Cellular,Apr,Tue,72,4,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1
42,Admin.,Married,University degree,No,Yes,Yes,Cellular,Apr,Tue,101,5,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1
69,Retired,Divorced,University degree,No,Yes,No,Cellular,Apr,Tue,207,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1
26,Unemployed,Single,University degree,No,Yes,No,Telephone,Apr,Tue,300,3,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1
28,Admin.,Single,University degree,No,Yes,No,Cellular,Apr,Tue,295,5,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1
23,Technician,Single,Professional course,No,No,Yes,Cellular,Apr,Tue,422,4,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1
29,Admin.,Single,University degree,No,Yes,No,Telephone,Apr,Tue,61,3,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1
38,Admin.,Married,University degree,No,Yes,No,Cellular,Apr,Tue,108,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1
47,Blue-collar,Married,Professional course,No,Yes,No,Cellular,Apr,Tue,225,4,999,1,Failure,-1.8,93.075,-47.1,1.423,5099.1
41,Blue-collar,Married,Basic 6y,No,Yes,Yes,Cellular,Apr,Tue,608,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1
42,Blue-collar,Married,Basic 9y,Unknown,Yes,No,Cellular,Apr,Tue,189,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.423,5099.1
46,Admin.,Divorced,University degree,No,Yes,No,Cellular,Apr,Wed,201,6,999,1,Failure,-1.8,93.075,-47.1,1.415,5099.1
49,Admin.,Married,Unknown,No,Yes,Yes,Cellular,Apr,Wed,61,3,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
70,Retired,Married,Basic 4y,No,Yes,No,Cellular,Apr,Wed,223,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
67,Retired,Married,Professional course,No,No,No,Telephone,Apr,Wed,47,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
39,Technician,Single,Professional course,No,Yes,No,Cellular,Apr,Wed,226,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
56,Admin.,Married,Basic 9y,No,Yes,No,Cellular,Apr,Wed,431,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
23,Student,Single,Basic 4y,No,Yes,No,Cellular,Apr,Wed,1372,4,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
37,Self-employed,Divorced,Basic 9y,No,Yes,No,Cellular,Apr,Wed,343,2,999,1,Failure,-1.8,93.075,-47.1,1.415,5099.1
56,Entrepreneur,Married,Basic 9y,No,Yes,No,Cellular,Apr,Wed,141,12,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
38,Technician,Divorced,University degree,No,No,No,Cellular,Apr,Wed,141,2,999,2,Failure,-1.8,93.075,-47.1,1.415,5099.1
32,Unemployed,Single,University degree,No,Yes,No,Telephone,Apr,Wed,165,2,999,1,Failure,-1.8,93.075,-47.1,1.415,5099.1
34,Technician,Divorced,Professional course,No,Yes,No,Cellular,Apr,Wed,139,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
70,Retired,Married,Basic 4y,No,No,No,Cellular,Apr,Wed,167,2,999,1,Failure,-1.8,93.075,-47.1,1.415,5099.1
56,Blue-collar,Married,Basic 9y,Unknown,Yes,No,Cellular,Apr,Wed,332,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
56,Blue-collar,Married,Basic 9y,Unknown,No,Yes,Cellular,Apr,Wed,87,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
43,Management,Married,Basic 6y,No,No,No,Cellular,Apr,Wed,945,1,999,1,Failure,-1.8,93.075,-47.1,1.415,5099.1
25,Student,Single,High school,No,Yes,Yes,Cellular,Apr,Wed,82,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
47,Admin.,Married,High school,No,Yes,No,Cellular,Apr,Wed,903,2,999,1,Failure,-1.8,93.075,-47.1,1.415,5099.1
58,Retired,Divorced,University degree,No,Yes,No,Cellular,Apr,Wed,282,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
30,Admin.,Married,University degree,No,No,Yes,Cellular,Apr,Wed,389,2,999,1,Failure,-1.8,93.075,-47.1,1.415,5099.1
45,Services,Married,High school,No,Yes,No,Cellular,Apr,Wed,651,4,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
30,Management,Single,University degree,No,Yes,No,Cellular,Apr,Wed,692,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
29,Unemployed,Single,High school,No,No,No,Cellular,Apr,Wed,217,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
36,Self-employed,Divorced,Basic 9y,No,Yes,No,Cellular,Apr,Wed,93,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
66,Retired,Married,Basic 4y,No,Yes,No,Cellular,Apr,Wed,253,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
44,Management,Married,Basic 6y,No,Yes,No,Cellular,Apr,Wed,139,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
40,Management,Single,Basic 9y,No,Yes,No,Cellular,Apr,Wed,601,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
53,Retired,Married,High school,No,No,No,Telephone,Apr,Wed,44,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
35,Technician,Married,Professional course,No,No,No,Cellular,Apr,Wed,225,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
41,Entrepreneur,Single,Professional course,No,Yes,No,Cellular,Apr,Wed,103,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
44,Technician,Single,Professional course,No,Yes,No,Cellular,Apr,Wed,75,1,999,1,Failure,-1.8,93.075,-47.1,1.415,5099.1
35,Technician,Married,Professional course,No,Yes,No,Cellular,Apr,Wed,251,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
44,Technician,Single,Professional course,No,No,No,Cellular,Apr,Wed,609,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
41,Services,Single,High school,No,No,No,Cellular,Apr,Wed,134,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
41,Services,Married,High school,No,Yes,Yes,Cellular,Apr,Wed,301,1,999,1,Failure,-1.8,93.075,-47.1,1.415,5099.1
52,Entrepreneur,Married,University degree,No,Yes,No,Cellular,Apr,Wed,126,1,999,2,Failure,-1.8,93.075,-47.1,1.415,5099.1
60,Housemaid,Married,Basic 4y,No,No,No,Cellular,Apr,Wed,85,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
59,Admin.,Divorced,University degree,No,No,No,Cellular,Apr,Wed,194,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
21,Admin.,Single,High school,No,Yes,No,Cellular,Apr,Wed,122,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
32,Unemployed,Single,University degree,No,Yes,No,Cellular,Apr,Wed,187,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
29,Technician,Single,University degree,No,Yes,No,Cellular,Apr,Wed,389,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
58,Retired,Divorced,University degree,No,Yes,No,Cellular,Apr,Wed,48,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
26,Admin.,Single,High school,No,No,No,Cellular,Apr,Wed,171,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
32,Unemployed,Single,University degree,No,Yes,No,Cellular,Apr,Wed,125,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
32,Admin.,Single,High school,No,Yes,Yes,Cellular,Apr,Wed,120,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
70,Retired,Married,Basic 4y,No,No,No,Cellular,Apr,Wed,86,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
67,Retired,Married,Professional course,No,Yes,No,Cellular,Apr,Wed,140,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
52,Blue-collar,Married,Basic 4y,No,Yes,No,Cellular,Apr,Wed,437,1,999,1,Failure,-1.8,93.075,-47.1,1.415,5099.1
52,Blue-collar,Married,Basic 4y,No,No,No,Cellular,Apr,Wed,358,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
33,Admin.,Married,University degree,No,Yes,No,Cellular,Apr,Wed,355,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
57,Technician,Married,High school,No,Yes,No,Cellular,Apr,Wed,82,1,999,1,Failure,-1.8,93.075,-47.1,1.415,5099.1
26,Admin.,Single,High school,No,Yes,No,Telephone,Apr,Wed,170,3,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
58,Retired,Divorced,University degree,No,Yes,No,Cellular,Apr,Wed,129,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
31,Admin.,Married,University degree,No,No,No,Telephone,Apr,Wed,118,3,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
43,Management,Married,Basic 6y,No,No,No,Cellular,Apr,Wed,121,1,999,1,Failure,-1.8,93.075,-47.1,1.415,5099.1
55,Blue-collar,Single,Basic 4y,No,Yes,No,Cellular,Apr,Wed,171,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
33,Blue-collar,Married,Basic 9y,No,No,No,Cellular,Apr,Wed,397,2,999,1,Failure,-1.8,93.075,-47.1,1.415,5099.1
51,Management,Married,Unknown,No,Yes,No,Cellular,Apr,Wed,309,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
56,Entrepreneur,Married,Basic 9y,No,Yes,No,Cellular,Apr,Wed,185,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
30,Admin.,Married,University degree,No,No,No,Cellular,Apr,Wed,520,3,999,1,Failure,-1.8,93.075,-47.1,1.415,5099.1
54,Blue-collar,Married,Basic 4y,No,No,No,Cellular,Apr,Wed,266,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
43,Blue-collar,Married,Basic 6y,No,No,No,Cellular,Apr,Wed,623,2,999,2,Failure,-1.8,93.075,-47.1,1.415,5099.1
71,Retired,Married,High school,No,Yes,No,Cellular,Apr,Wed,162,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
39,Technician,Single,Professional course,No,Yes,No,Cellular,Apr,Wed,80,3,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
39,Technician,Single,Professional course,No,No,No,Cellular,Apr,Wed,540,3,9,1,Success,-1.8,93.075,-47.1,1.415,5099.1
55,Admin.,Married,High school,No,Yes,No,Cellular,Apr,Wed,140,3,999,1,Failure,-1.8,93.075,-47.1,1.415,5099.1
41,Services,Single,High school,No,Yes,Yes,Cellular,Apr,Wed,264,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
36,Management,Married,University degree,No,No,No,Cellular,Apr,Wed,353,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.415,5099.1
51,Entrepreneur,Married,Illiterate,No,No,No,Cellular,Apr,Thu,87,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
63,Retired,Married,Unknown,No,Yes,No,Cellular,Apr,Thu,144,4,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
26,Blue-collar,Married,Basic 9y,No,No,No,Cellular,Apr,Thu,78,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
47,Entrepreneur,Married,University degree,No,No,No,Cellular,Apr,Thu,206,3,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
26,Blue-collar,Married,Basic 9y,No,No,No,Cellular,Apr,Thu,334,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
35,Services,Married,High school,No,Yes,No,Cellular,Apr,Thu,137,1,999,1,Failure,-1.8,93.075,-47.1,1.41,5099.1
29,Admin.,Married,University degree,No,Yes,Yes,Telephone,Apr,Thu,122,3,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
39,Management,Single,University degree,Unknown,Yes,No,Telephone,Apr,Thu,75,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
57,Technician,Married,University degree,No,Yes,No,Cellular,Apr,Thu,836,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
29,Admin.,Single,University degree,No,No,No,Cellular,Apr,Thu,271,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
38,Blue-collar,Married,Basic 9y,No,Yes,No,Cellular,Apr,Thu,218,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
38,Blue-collar,Married,Basic 4y,Unknown,Yes,No,Cellular,Apr,Thu,258,1,999,1,Failure,-1.8,93.075,-47.1,1.41,5099.1
64,Retired,Married,Basic 6y,No,Yes,No,Cellular,Apr,Thu,67,4,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
57,Retired,Married,Basic 4y,No,No,No,Cellular,Apr,Thu,199,2,999,1,Failure,-1.8,93.075,-47.1,1.41,5099.1
29,Admin.,Single,University degree,No,No,No,Cellular,Apr,Thu,71,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
48,Blue-collar,Married,Basic 4y,No,No,Yes,Cellular,Apr,Thu,220,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
33,Admin.,Married,University degree,No,Yes,No,Cellular,Apr,Thu,124,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
42,Services,Married,High school,Unknown,Yes,Yes,Cellular,Apr,Thu,243,1,999,1,Failure,-1.8,93.075,-47.1,1.41,5099.1
52,Services,Divorced,High school,No,No,No,Cellular,Apr,Thu,198,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
37,Entrepreneur,Married,Professional course,No,No,No,Cellular,Apr,Thu,284,1,999,1,Failure,-1.8,93.075,-47.1,1.41,5099.1
52,Retired,Married,Basic 4y,Unknown,No,No,Cellular,Apr,Thu,204,1,999,1,Failure,-1.8,93.075,-47.1,1.41,5099.1
31,Technician,Married,University degree,No,Yes,No,Cellular,Apr,Thu,35,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
52,Blue-collar,Divorced,Basic 4y,No,Yes,No,Cellular,Apr,Thu,291,1,999,1,Failure,-1.8,93.075,-47.1,1.41,5099.1
27,Services,Single,University degree,No,Yes,No,Cellular,Apr,Thu,201,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
27,Services,Single,University degree,No,Yes,No,Cellular,Apr,Thu,297,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
27,Services,Single,University degree,No,Yes,No,Cellular,Apr,Thu,384,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
35,Admin.,Married,University degree,No,No,No,Cellular,Apr,Thu,250,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
45,Blue-collar,Married,Basic 4y,Unknown,Yes,No,Cellular,Apr,Thu,479,1,999,1,Failure,-1.8,93.075,-47.1,1.41,5099.1
44,Entrepreneur,Divorced,University degree,No,No,No,Cellular,Apr,Thu,404,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
27,Blue-collar,Single,Basic 4y,No,Yes,No,Cellular,Apr,Thu,240,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
43,Services,Married,High school,No,No,No,Cellular,Apr,Thu,60,1,999,1,Failure,-1.8,93.075,-47.1,1.41,5099.1
36,Blue-collar,Married,Basic 4y,Unknown,Yes,No,Cellular,Apr,Thu,403,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
45,Entrepreneur,Married,Basic 4y,Unknown,Yes,No,Cellular,Apr,Thu,618,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
27,Blue-collar,Single,Basic 4y,No,Yes,No,Cellular,Apr,Thu,528,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
27,Blue-collar,Single,Basic 4y,No,No,No,Cellular,Apr,Thu,622,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
44,Technician,Divorced,Professional course,Unknown,Yes,No,Cellular,Apr,Thu,18,3,999,1,Failure,-1.8,93.075,-47.1,1.41,5099.1
44,Technician,Divorced,Professional course,Unknown,Yes,No,Cellular,Apr,Thu,172,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
31,Blue-collar,Married,Basic 4y,No,Yes,No,Cellular,Apr,Thu,39,1,999,1,Failure,-1.8,93.075,-47.1,1.41,5099.1
29,Admin.,Single,High school,No,Yes,No,Cellular,Apr,Thu,275,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
24,Management,Single,University degree,No,Yes,No,Cellular,Apr,Thu,124,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
44,Blue-collar,Married,High school,Unknown,Yes,No,Cellular,Apr,Thu,253,1,999,1,Failure,-1.8,93.075,-47.1,1.41,5099.1
29,Blue-collar,Single,Basic 9y,No,Unknown,Unknown,Cellular,Apr,Thu,350,1,999,1,Failure,-1.8,93.075,-47.1,1.41,5099.1
46,Technician,Married,Professional course,No,Yes,No,Cellular,Apr,Thu,309,1,999,1,Failure,-1.8,93.075,-47.1,1.41,5099.1
26,Blue-collar,Married,Basic 9y,No,Yes,No,Cellular,Apr,Thu,77,3,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
40,Entrepreneur,Married,Basic 9y,No,Yes,No,Cellular,Apr,Thu,125,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
35,Admin.,Married,Professional course,No,No,Yes,Cellular,Apr,Thu,34,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
40,Services,Married,High school,No,Yes,No,Cellular,Apr,Thu,228,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
43,Management,Married,Unknown,Unknown,No,No,Cellular,Apr,Thu,177,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
43,Management,Married,Unknown,Unknown,No,Yes,Cellular,Apr,Thu,35,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
32,Admin.,Single,University degree,No,Yes,No,Cellular,Apr,Thu,495,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
51,Blue-collar,Married,Basic 6y,No,Yes,No,Cellular,Apr,Thu,150,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
37,Admin.,Single,High school,No,No,No,Cellular,Apr,Thu,617,1,999,1,Failure,-1.8,93.075,-47.1,1.41,5099.1
35,Admin.,Single,High school,No,Yes,No,Cellular,Apr,Thu,352,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
37,Technician,Divorced,Professional course,No,Yes,No,Cellular,Apr,Thu,211,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
50,Blue-collar,Married,Basic 9y,Unknown,Yes,No,Cellular,Apr,Thu,99,1,999,1,Failure,-1.8,93.075,-47.1,1.41,5099.1
59,Blue-collar,Married,Basic 9y,No,Yes,No,Cellular,Apr,Thu,177,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
39,Blue-collar,Married,Unknown,Unknown,No,No,Cellular,Apr,Thu,156,1,9,1,Success,-1.8,93.075,-47.1,1.41,5099.1
31,Technician,Single,Professional course,No,Yes,No,Cellular,Apr,Thu,270,1,999,1,Failure,-1.8,93.075,-47.1,1.41,5099.1
32,Admin.,Single,University degree,No,No,No,Cellular,Apr,Thu,670,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
47,Admin.,Single,High school,No,No,No,Cellular,Apr,Thu,1025,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
47,Admin.,Single,High school,No,Yes,Yes,Cellular,Apr,Thu,1122,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
43,Management,Married,Unknown,Unknown,No,No,Cellular,Apr,Thu,75,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
26,Admin.,Single,University degree,No,Unknown,Unknown,Cellular,Apr,Thu,176,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
31,Blue-collar,Married,Basic 9y,No,Yes,No,Cellular,Apr,Thu,172,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
41,Self-employed,Married,University degree,No,Yes,No,Cellular,Apr,Thu,884,1,999,1,Failure,-1.8,93.075,-47.1,1.41,5099.1
29,Admin.,Single,University degree,No,No,No,Cellular,Apr,Thu,298,4,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
69,Retired,Married,Unknown,No,No,No,Cellular,Apr,Thu,117,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
36,Blue-collar,Married,Unknown,No,No,No,Cellular,Apr,Thu,1174,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
27,Admin.,Single,High school,No,No,No,Cellular,Apr,Thu,229,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
27,Admin.,Single,High school,No,No,No,Cellular,Apr,Thu,284,1,999,1,Failure,-1.8,93.075,-47.1,1.41,5099.1
19,Student,Single,Basic 9y,No,No,No,Cellular,Apr,Thu,165,3,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
45,Blue-collar,Married,Basic 9y,Unknown,Yes,No,Cellular,Apr,Thu,244,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
47,Entrepreneur,Married,University degree,No,Yes,No,Cellular,Apr,Thu,150,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
20,Student,Single,High school,No,Yes,No,Telephone,Apr,Thu,80,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
31,Blue-collar,Married,Basic 9y,No,Yes,Yes,Cellular,Apr,Thu,126,2,999,2,Failure,-1.8,93.075,-47.1,1.41,5099.1
47,Blue-collar,Married,Basic 9y,No,Yes,No,Cellular,Apr,Thu,693,2,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
33,Blue-collar,Divorced,Basic 9y,Unknown,No,No,Cellular,Apr,Thu,129,1,999,0,Nonexistent,-1.8,93.075,-47.1,1.41,5099.1
